#,Date-Time (Indonesia Standard Time),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
513,02/29/2024 06:36:47,29.68,150.28,,,,
514,02/29/2024 06:41:47,29.68,200.00,,,,
515,02/29/2024 06:46:47,29.64,265.28,,,,
516,02/29/2024 06:51:47,29.60,309.04,,,,
517,02/29/2024 06:56:47,29.56,358.40,,,,
518,02/29/2024 07:01:47,29.60,408.16,,,,
519,02/29/2024 07:06:47,29.60,494.88,,,,
520,02/29/2024 07:11:47,29.60,535.52,,,,
521,02/29/2024 07:16:47,29.56,606.56,,,,
522,02/29/2024 07:21:47,29.56,630.40,,,,
523,02/29/2024 07:26:47,29.51,668.48,,,,
524,02/29/2024 07:31:47,29.47,719.36,,,,
525,02/29/2024 07:36:47,29.47,745.28,,,,
526,02/29/2024 07:41:47,29.56,783.36,,,,
527,02/29/2024 07:46:47,29.64,813.76,,,,
528,02/29/2024 07:51:47,29.68,838.40,,,,
529,02/29/2024 07:56:47,29.73,889.28,,,,
530,02/29/2024 08:01:47,29.73,984.00,,,,
531,02/29/2024 08:06:47,29.81,1107.20,,,,
532,02/29/2024 08:11:47,29.86,1284.48,,,,
533,02/29/2024 08:16:47,29.98,1374.08,,,,
534,02/29/2024 08:21:47,30.03,1564.16,,,,
535,02/29/2024 08:26:47,30.07,1640.96,,,,
536,02/29/2024 08:31:47,30.11,1649.28,,,,
537,02/29/2024 08:36:47,30.20,2026.88,,,,
538,02/29/2024 08:41:47,30.20,2334.08,,,,
539,02/29/2024 08:46:47,30.16,2533.12,,,,
540,02/29/2024 08:51:47,30.11,2766.08,,,,
541,02/29/2024 08:56:47,30.03,2983.68,,,,
542,02/29/2024 09:01:47,30.07,3178.24,,,,
543,02/29/2024 09:06:47,30.11,3409.92,,,,
544,02/29/2024 09:11:47,30.24,3504.64,,,,
545,02/29/2024 09:16:47,30.37,4020.48,,,,
546,02/29/2024 09:21:47,30.54,4605.44,,,,
547,02/29/2024 09:26:47,30.67,6151.68,,,,
548,02/29/2024 09:31:47,30.93,6256.64,,,,
549,02/29/2024 09:36:47,31.06,6796.80,,,,
550,02/29/2024 09:41:47,31.31,8527.36,,,,
551,02/29/2024 09:46:47,31.49,8212.48,,,,
552,02/29/2024 09:51:47,31.74,10439.68,,,,
553,02/29/2024 09:56:47,31.79,12221.44,,,,
554,02/29/2024 10:01:47,31.53,10314.24,,,,
555,02/29/2024 10:06:47,31.53,8120.32,,,,
556,02/29/2024 10:11:47,31.57,10721.28,,,,
557,02/29/2024 10:16:47,31.83,12605.44,,,,
558,02/29/2024 10:21:47,32.09,12211.20,,,,
559,02/29/2024 10:26:47,32.04,10675.20,,,,
560,02/29/2024 10:31:47,32.00,9881.60,,,,
561,02/29/2024 10:36:47,32.13,9277.44,,,,
562,02/29/2024 10:41:47,32.43,9566.72,,,,
563,02/29/2024 10:46:47,32.73,9856.00,,,,
564,02/29/2024 10:51:47,32.90,9085.44,,,,
565,02/29/2024 10:56:47,33.33,12779.52,,,,
566,02/29/2024 11:01:47,33.42,12989.44,,,,
567,02/29/2024 11:06:47,33.25,16337.92,,,,
568,02/29/2024 11:11:47,33.46,20638.72,,,,
569,02/29/2024 11:16:47,34.02,20300.80,,,,
570,02/29/2024 11:21:47,35.18,24924.16,,,,
571,02/29/2024 11:26:47,35.35,11980.80,,,,
572,02/29/2024 11:31:47,33.93,9894.40,,,,
573,02/29/2024 11:36:47,33.76,11489.28,,,,
574,02/29/2024 11:41:47,33.55,16486.40,,,,
575,02/29/2024 11:46:47,35.35,11673.60,,,,
576,02/29/2024 11:51:47,34.70,12241.92,,,,
577,02/29/2024 11:56:47,34.66,14479.36,,,,
578,02/29/2024 12:01:47,34.45,12313.60,,,,
579,02/29/2024 12:06:47,34.02,7851.52,,,,
580,02/29/2024 12:11:47,34.15,7989.76,,,,
581,02/29/2024 12:16:47,34.62,6602.24,,,,
582,02/29/2024 12:21:47,34.45,4586.24,,,,
583,02/29/2024 12:26:47,34.32,3938.56,,,,
584,02/29/2024 12:31:47,34.32,1890.56,,,,
585,02/29/2024 12:36:47,34.49,3607.04,,,,
586,02/29/2024 12:41:47,34.79,3791.36,,,,
587,02/29/2024 12:46:47,34.96,3422.72,,,,
588,02/29/2024 12:51:47,35.00,3609.60,,,,
589,02/29/2024 12:56:47,35.13,3462.40,,,,
590,02/29/2024 13:01:47,35.26,3678.72,,,,
591,02/29/2024 13:06:47,35.30,2961.92,,,,
592,02/29/2024 13:11:47,35.22,2981.12,,,,
593,02/29/2024 13:16:47,35.05,2974.72,,,,
594,02/29/2024 13:21:47,34.96,3018.24,,,,
595,02/29/2024 13:26:47,34.92,3420.16,,,,
596,02/29/2024 13:31:47,35.00,3403.52,,,,
597,02/29/2024 13:36:47,35.05,3357.44,,,,
598,02/29/2024 13:41:47,35.09,3351.04,,,,
599,02/29/2024 13:46:47,35.05,3155.20,,,,
600,02/29/2024 13:51:47,35.05,3383.04,,,,
601,02/29/2024 13:56:47,35.00,3264.00,,,,
602,02/29/2024 14:01:47,35.05,3328.00,,,,
603,02/29/2024 14:06:47,35.13,2722.56,,,,
604,02/29/2024 14:11:47,35.22,2673.92,,,,
605,02/29/2024 14:16:47,35.22,2485.12,,,,
606,02/29/2024 14:21:47,35.22,2446.08,,,,
607,02/29/2024 14:26:47,35.22,2381.44,,,,
608,02/29/2024 14:31:47,35.13,2184.32,,,,
609,02/29/2024 14:36:47,35.13,2092.80,,,,
610,02/29/2024 14:41:47,35.09,2046.72,,,,
611,02/29/2024 14:46:47,35.09,1908.48,,,,
612,02/29/2024 14:51:47,35.05,1859.20,,,,
613,02/29/2024 14:56:47,34.96,1890.56,,,,
614,02/29/2024 15:01:47,34.83,1957.76,,,,
615,02/29/2024 15:06:47,34.79,1918.72,,,,
616,02/29/2024 15:11:47,34.79,1931.52,,,,
617,02/29/2024 15:16:47,34.79,1859.20,,,,
618,02/29/2024 15:21:47,34.75,1982.72,,,,
619,02/29/2024 15:26:47,34.62,1936.64,,,,
620,02/29/2024 15:31:47,34.57,1888.64,,,,
621,02/29/2024 15:36:47,34.57,1842.56,,,,
622,02/29/2024 15:41:47,34.57,1664.00,,,,
623,02/29/2024 15:46:47,34.53,1717.12,,,,
624,02/29/2024 15:51:47,34.53,1630.08,,,,
625,02/29/2024 15:56:47,34.40,1513.60,,,,
626,02/29/2024 16:01:47,34.32,1430.40,,,,
627,02/29/2024 16:06:47,34.36,1291.20,,,,
628,02/29/2024 16:11:47,34.23,1223.04,,,,
629,02/29/2024 16:16:47,34.19,1018.24,,,,
630,02/29/2024 16:21:47,34.15,996.16,,,,
631,02/29/2024 16:26:47,34.23,981.44,,,,
632,02/29/2024 16:31:47,34.32,962.56,,,,
633,02/29/2024 16:36:47,34.15,903.36,,,,
634,02/29/2024 16:41:47,33.97,919.04,,,,
635,02/29/2024 16:46:47,33.93,882.88,,,,
636,02/29/2024 16:51:47,33.85,793.28,,,,
637,02/29/2024 16:56:47,33.76,752.96,,,,
638,02/29/2024 17:01:47,33.76,717.76,,,,
639,02/29/2024 17:06:47,33.72,661.44,,,,
640,02/29/2024 17:11:47,33.67,535.04,,,,
641,02/29/2024 17:16:47,33.67,468.96,,,,
642,02/29/2024 17:21:47,33.63,455.20,,,,
643,02/29/2024 17:26:47,33.55,383.84,,,,
644,02/29/2024 17:31:47,33.42,392.32,,,,
645,02/29/2024 17:36:47,33.33,351.84,,,,
646,02/29/2024 17:41:47,33.37,276.80,,,,
647,02/29/2024 17:46:47,33.42,238.56,,,,
648,02/29/2024 17:51:47,33.50,202.24,,,,
649,02/29/2024 17:56:47,33.72,158.60,,,,
650,02/29/2024 18:01:47,33.72,147.00,,,,
651,02/29/2024 18:06:47,33.72,105.64,,,,
652,02/29/2024 18:11:47,33.67,54.04,,,,
653,02/29/2024 18:16:47,33.67,27.97,,,,
654,02/29/2024 18:21:47,33.67,16.24,,,,
655,02/29/2024 18:26:47,33.55,9.24,,,,
656,02/29/2024 18:31:47,33.37,2.05,,,,
657,02/29/2024 18:36:47,33.33,0.41,,,,
658,02/29/2024 18:41:47,33.37,0.00,,,,
659,02/29/2024 18:46:47,33.29,0.00,,,,
660,02/29/2024 18:51:47,32.99,0.00,,,,
661,02/29/2024 18:56:47,32.86,0.00,,,,
662,02/29/2024 19:01:47,32.69,0.00,,,,
663,02/29/2024 19:06:47,32.47,0.00,,,,
664,02/29/2024 19:11:47,32.26,0.00,,,,
665,02/29/2024 19:16:47,32.09,0.00,,,,
666,02/29/2024 19:21:47,32.00,0.00,,,,
667,02/29/2024 19:26:47,31.96,0.00,,,,
668,02/29/2024 19:31:47,31.96,0.00,,,,
669,02/29/2024 19:36:47,31.92,0.00,,,,
670,02/29/2024 19:41:47,31.83,0.00,,,,
671,02/29/2024 19:46:47,31.79,0.00,,,,
672,02/29/2024 19:51:47,31.66,0.00,,,,
673,02/29/2024 19:56:47,31.74,0.00,,,,
674,02/29/2024 20:01:47,31.66,0.00,,,,
675,02/29/2024 20:06:47,31.61,0.00,,,,
676,02/29/2024 20:11:47,31.53,0.00,,,,
677,02/29/2024 20:16:47,31.31,0.00,,,,
678,02/29/2024 20:21:47,31.27,0.00,,,,
679,02/29/2024 20:26:47,31.19,0.00,,,,
680,02/29/2024 20:31:47,31.06,0.00,,,,
681,02/29/2024 20:36:47,30.93,0.00,,,,
682,02/29/2024 20:41:47,30.80,0.00,,,,
683,02/29/2024 20:46:47,30.71,0.00,,,,
684,02/29/2024 20:51:47,30.50,0.00,,,,
685,02/29/2024 20:56:47,30.37,0.00,,,,
686,02/29/2024 21:01:47,30.24,0.00,,,,
687,02/29/2024 21:06:47,30.20,0.00,,,,
688,02/29/2024 21:11:47,30.11,0.00,,,,
689,02/29/2024 21:16:47,30.03,0.00,,,,
690,02/29/2024 21:21:47,30.03,0.00,,,,
691,02/29/2024 21:26:47,29.98,0.00,,,,
692,02/29/2024 21:31:47,29.98,0.00,,,,
693,02/29/2024 21:36:47,29.94,0.00,,,,
694,02/29/2024 21:41:47,29.98,0.00,,,,
695,02/29/2024 21:46:47,29.77,0.00,,,,
696,02/29/2024 21:51:47,29.38,0.00,,,,
697,02/29/2024 21:56:47,29.04,0.00,,,,
698,02/29/2024 22:01:47,28.78,0.00,,,,
699,02/29/2024 22:06:47,28.57,0.00,,,,
700,02/29/2024 22:11:47,28.44,0.00,,,,
701,02/29/2024 22:16:47,28.23,0.00,,,,
702,02/29/2024 22:21:47,28.27,0.00,,,,
703,02/29/2024 22:26:47,28.27,0.00,,,,
704,02/29/2024 22:31:47,28.27,0.00,,,,
705,02/29/2024 22:36:47,28.27,0.00,,,,
706,02/29/2024 22:41:47,28.40,0.00,,,,
707,02/29/2024 22:46:47,28.48,0.00,,,,
708,02/29/2024 22:51:47,28.48,0.00,,,,
709,02/29/2024 22:56:47,28.44,0.00,,,,
710,02/29/2024 23:01:47,28.35,0.00,,,,
711,02/29/2024 23:06:47,28.31,0.00,,,,
712,02/29/2024 23:11:47,28.44,0.00,,,,
713,02/29/2024 23:16:47,28.44,0.00,,,,
714,02/29/2024 23:21:47,28.48,0.00,,,,
715,02/29/2024 23:26:47,28.53,0.00,,,,
716,02/29/2024 23:31:47,28.53,0.00,,,,
717,02/29/2024 23:36:47,28.53,0.00,,,,
718,02/29/2024 23:41:47,28.57,0.00,,,,
719,02/29/2024 23:46:47,28.53,0.00,,,,
720,02/29/2024 23:51:47,28.57,0.00,,,,
721,02/29/2024 23:56:47,28.57,0.00,,,,
722,03/01/2024 00:01:47,28.53,0.00,,,,
723,03/01/2024 00:06:47,28.57,0.00,,,,
724,03/01/2024 00:11:47,28.48,0.00,,,,
725,03/01/2024 00:16:47,28.40,0.00,,,,
726,03/01/2024 00:21:47,28.44,0.00,,,,
727,03/01/2024 00:26:47,28.40,0.00,,,,
728,03/01/2024 00:31:47,28.35,0.00,,,,
729,03/01/2024 00:36:47,28.35,0.00,,,,
730,03/01/2024 00:41:47,28.40,0.00,,,,
731,03/01/2024 00:46:47,28.40,0.00,,,,
732,03/01/2024 00:51:47,28.48,0.00,,,,
733,03/01/2024 00:56:47,28.48,0.00,,,,
734,03/01/2024 01:01:47,28.48,0.00,,,,
735,03/01/2024 01:06:47,28.40,0.00,,,,
736,03/01/2024 01:11:47,28.31,0.00,,,,
737,03/01/2024 01:16:47,28.23,0.00,,,,
738,03/01/2024 01:21:47,28.18,0.00,,,,
739,03/01/2024 01:26:47,28.23,0.00,,,,
740,03/01/2024 01:31:47,28.05,0.00,,,,
741,03/01/2024 01:36:47,28.05,0.00,,,,
742,03/01/2024 01:41:47,28.01,0.00,,,,
743,03/01/2024 01:46:47,27.97,0.00,,,,
744,03/01/2024 01:51:47,27.93,0.00,,,,
745,03/01/2024 01:56:47,27.88,0.00,,,,
746,03/01/2024 02:01:47,27.84,0.00,,,,
747,03/01/2024 02:06:47,27.88,0.00,,,,
748,03/01/2024 02:11:47,27.84,0.00,,,,
749,03/01/2024 02:16:47,27.88,0.00,,,,
750,03/01/2024 02:21:47,27.84,0.00,,,,
751,03/01/2024 02:26:47,27.84,0.00,,,,
752,03/01/2024 02:31:47,27.84,0.00,,,,
753,03/01/2024 02:36:47,27.84,0.00,,,,
754,03/01/2024 02:41:47,27.75,0.00,,,,
755,03/01/2024 02:46:47,27.88,0.00,,,,
756,03/01/2024 02:51:47,27.75,0.00,,,,
757,03/01/2024 02:56:47,27.75,0.00,,,,
758,03/01/2024 03:01:47,27.80,0.00,,,,
759,03/01/2024 03:06:47,27.88,0.00,,,,
760,03/01/2024 03:11:47,27.88,0.00,,,,
761,03/01/2024 03:16:47,27.93,0.00,,,,
762,03/01/2024 03:21:47,27.80,0.00,,,,
763,03/01/2024 03:26:47,28.40,0.20,,,,
764,03/01/2024 03:31:47,29.17,0.00,,,,
765,03/01/2024 03:36:47,29.56,0.00,,,,
766,03/01/2024 03:41:47,29.73,0.00,,,,
767,03/01/2024 03:46:47,29.73,0.00,,,,
768,03/01/2024 03:51:47,29.64,0.00,,,,
769,03/01/2024 03:56:47,29.26,0.00,,,,
770,03/01/2024 04:01:47,28.91,0.00,,,,
771,03/01/2024 04:06:47,29.00,0.00,,,,
772,03/01/2024 04:11:47,29.21,0.00,,,,
773,03/01/2024 04:16:47,29.34,0.00,,,,
774,03/01/2024 04:21:47,29.51,0.00,,,,
775,03/01/2024 04:26:47,29.73,0.00,,,,
776,03/01/2024 04:31:47,29.73,0.00,,,,
777,03/01/2024 04:36:47,29.77,0.00,,,,
778,03/01/2024 04:41:47,29.77,0.00,,,,
779,03/01/2024 04:46:47,29.77,0.00,,,,
780,03/01/2024 04:51:47,29.81,0.00,,,,
781,03/01/2024 04:56:47,29.77,0.00,,,,
782,03/01/2024 05:01:47,29.81,0.00,,,,
783,03/01/2024 05:06:47,29.81,0.00,,,,
784,03/01/2024 05:11:47,29.81,0.00,,,,
785,03/01/2024 05:16:47,29.86,0.00,,,,
786,03/01/2024 05:21:47,29.81,0.00,,,,
787,03/01/2024 05:26:47,29.77,0.00,,,,
788,03/01/2024 05:31:47,29.77,0.00,,,,
789,03/01/2024 05:36:47,29.73,0.00,,,,
790,03/01/2024 05:41:47,29.73,0.00,,,,
791,03/01/2024 05:46:47,29.81,0.00,,,,
792,03/01/2024 05:51:47,29.77,1.02,,,,
793,03/01/2024 05:56:47,29.81,4.51,,,,
794,03/01/2024 06:01:47,29.94,16.47,,,,
795,03/01/2024 06:06:47,30.16,35.83,,,,
796,03/01/2024 06:11:47,30.24,65.18,,,,
797,03/01/2024 06:16:47,30.24,110.68,,,,
798,03/01/2024 06:21:47,30.37,163.44,,,,
799,03/01/2024 06:26:47,30.41,219.68,,,,
800,03/01/2024 06:31:47,30.41,298.16,,,,
801,03/01/2024 06:36:47,30.33,440.16,,,,
802,03/01/2024 06:41:47,30.33,482.08,,,,
803,03/01/2024 06:46:47,30.37,671.36,,,,
804,03/01/2024 06:51:47,30.41,834.24,,,,
805,03/01/2024 06:56:47,30.41,897.60,,,,
806,03/01/2024 07:01:47,30.41,911.68,,,,
807,03/01/2024 07:06:47,30.46,991.36,,,,
808,03/01/2024 07:11:47,30.54,2432.64,,,,
809,03/01/2024 07:16:47,30.50,2547.84,,,,
810,03/01/2024 07:21:47,30.63,5016.32,,,,
811,03/01/2024 07:26:47,30.71,2476.80,,,,
812,03/01/2024 07:31:47,30.97,10946.56,,,,
813,03/01/2024 07:36:47,31.10,12753.92,,,,
814,03/01/2024 07:41:47,31.19,14182.40,,,,
815,03/01/2024 07:46:47,31.10,9395.20,,,,
816,03/01/2024 07:51:47,30.93,4106.24,,,,
817,03/01/2024 07:56:47,30.84,8371.20,,,,
818,03/01/2024 08:01:47,30.67,2945.28,,,,
819,03/01/2024 08:06:47,30.71,2195.84,,,,
820,03/01/2024 08:11:47,30.67,2281.60,,,,
821,03/01/2024 08:16:47,30.71,10145.28,,,,
822,03/01/2024 08:21:47,30.76,5271.04,,,,
823,03/01/2024 08:26:47,30.54,2288.00,,,,
824,03/01/2024 08:31:47,30.63,4579.84,,,,
825,03/01/2024 08:36:47,30.76,2348.80,,,,
826,03/01/2024 08:41:47,31.06,2200.96,,,,
827,03/01/2024 08:46:47,31.19,2771.20,,,,
828,03/01/2024 08:51:47,31.27,2072.96,,,,
829,03/01/2024 08:56:47,31.36,2510.08,,,,
830,03/01/2024 09:01:47,31.61,8238.08,,,,
831,03/01/2024 09:06:47,31.44,3577.60,,,,
832,03/01/2024 09:11:47,31.44,3518.72,,,,
833,03/01/2024 09:16:47,31.79,11304.96,,,,
834,03/01/2024 09:21:47,31.40,2613.12,,,,
835,03/01/2024 09:26:47,31.53,2919.68,,,,
836,03/01/2024 09:31:47,31.44,12989.44,,,,
837,03/01/2024 09:36:47,31.83,23838.72,,,,
838,03/01/2024 09:41:47,32.00,25415.68,,,,
839,03/01/2024 09:46:47,32.34,26654.72,,,,
840,03/01/2024 09:51:47,31.53,1875.84,,,,
841,03/01/2024 09:56:47,31.31,2635.52,,,,
842,03/01/2024 10:01:47,31.27,8389.12,,,,
843,03/01/2024 10:06:47,31.61,9310.72,,,,
844,03/01/2024 10:11:47,32.26,25722.88,,,,
845,03/01/2024 10:16:47,32.09,24688.64,,,,
846,03/01/2024 10:21:47,31.57,16773.12,,,,
847,03/01/2024 10:26:47,31.01,1902.08,,,,
848,03/01/2024 10:31:47,30.89,1516.16,,,,
849,03/01/2024 10:36:47,31.31,4112.64,,,,
850,03/01/2024 10:41:47,30.97,3023.36,,,,
851,03/01/2024 10:46:47,31.06,1913.60,,,,
852,03/01/2024 10:51:47,31.10,1775.36,,,,
853,03/01/2024 10:56:47,31.01,1831.68,,,,
854,03/01/2024 11:01:47,30.97,1418.24,,,,
855,03/01/2024 11:06:47,31.01,1827.84,,,,
856,03/01/2024 11:11:47,32.26,19834.88,,,,
857,03/01/2024 11:16:47,32.94,16819.20,,,,
858,03/01/2024 11:21:47,33.25,18693.12,,,,
859,03/01/2024 11:26:47,32.73,3224.32,,,,
860,03/01/2024 11:31:47,32.73,2332.16,,,,
861,03/01/2024 11:36:47,32.86,1957.76,,,,
862,03/01/2024 11:41:47,32.86,2160.00,,,,
863,03/01/2024 11:46:47,32.99,3912.96,,,,
864,03/01/2024 11:51:47,32.99,2125.44,,,,
865,03/01/2024 11:56:47,32.56,1875.84,,,,
866,03/01/2024 12:01:47,32.13,4898.56,,,,
867,03/01/2024 12:06:47,31.70,1345.28,,,,
868,03/01/2024 12:11:47,31.53,3066.88,,,,
869,03/01/2024 12:16:47,31.66,2209.28,,,,
870,03/01/2024 12:21:47,31.66,1977.60,,,,
871,03/01/2024 12:26:47,32.22,2053.12,,,,
872,03/01/2024 12:31:47,32.56,2192.64,,,,
873,03/01/2024 12:36:47,32.69,2107.52,,,,
874,03/01/2024 12:41:47,32.69,2416.00,,,,
875,03/01/2024 12:46:47,32.39,2389.76,,,,
876,03/01/2024 12:51:47,32.47,3105.28,,,,
877,03/01/2024 12:56:47,32.47,2777.60,,,,
878,03/01/2024 13:01:47,32.60,2138.88,,,,
879,03/01/2024 13:06:47,32.69,3057.92,,,,
880,03/01/2024 13:11:47,32.77,2358.40,,,,
881,03/01/2024 13:16:47,32.82,3080.96,,,,
882,03/01/2024 13:21:47,32.90,3107.84,,,,
883,03/01/2024 13:26:47,33.12,2905.60,,,,
884,03/01/2024 13:31:47,33.37,3334.40,,,,
885,03/01/2024 13:36:47,33.72,3253.76,,,,
886,03/01/2024 13:41:47,33.93,3107.84,,,,
887,03/01/2024 13:46:47,34.10,2887.68,,,,
888,03/01/2024 13:51:47,33.97,1300.80,,,,
889,03/01/2024 13:56:47,34.02,1289.28,,,,
890,03/01/2024 14:01:47,34.06,1413.12,,,,
891,03/01/2024 14:06:47,33.93,1356.80,,,,
892,03/01/2024 14:11:47,33.93,1751.04,,,,
893,03/01/2024 14:16:47,33.93,1902.08,,,,
894,03/01/2024 14:21:47,33.89,2048.00,,,,
895,03/01/2024 14:26:47,33.85,2038.40,,,,
896,03/01/2024 14:31:47,33.80,1991.04,,,,
897,03/01/2024 14:36:47,33.72,1930.24,,,,
898,03/01/2024 14:41:47,33.72,1630.08,,,,
899,03/01/2024 14:46:47,33.67,1337.60,,,,
900,03/01/2024 14:51:47,33.67,1135.04,,,,
901,03/01/2024 14:56:47,33.67,1175.36,,,,
902,03/01/2024 15:01:47,33.59,1490.56,,,,
903,03/01/2024 15:06:47,33.59,1803.52,,,,
904,03/01/2024 15:11:47,33.55,1992.32,,,,
905,03/01/2024 15:16:47,33.55,2049.92,,,,
906,03/01/2024 15:21:47,33.55,2048.00,,,,
907,03/01/2024 15:26:47,33.55,2115.84,,,,
908,03/01/2024 15:31:47,33.55,2241.92,,,,
909,03/01/2024 15:36:47,33.67,2024.96,,,,
910,03/01/2024 15:41:47,33.80,2038.40,,,,
911,03/01/2024 15:46:47,33.89,2051.20,,,,
912,03/01/2024 15:51:47,33.89,2160.00,,,,
913,03/01/2024 15:56:47,33.80,1501.44,,,,
914,03/01/2024 16:01:47,33.76,1358.08,,,,
915,03/01/2024 16:06:47,33.72,1436.80,,,,
916,03/01/2024 16:11:47,33.63,1675.52,,,,
917,03/01/2024 16:16:47,33.63,1563.52,,,,
918,03/01/2024 16:21:47,33.55,1566.08,,,,
919,03/01/2024 16:26:47,33.55,1589.76,,,,
920,03/01/2024 16:31:47,33.46,1441.92,,,,
921,03/01/2024 16:36:47,33.50,1356.80,,,,
922,03/01/2024 16:41:47,33.37,1455.36,,,,
923,03/01/2024 16:46:47,33.20,1479.68,,,,
924,03/01/2024 16:51:47,33.16,1402.88,,,,
925,03/01/2024 16:56:47,33.12,1221.12,,,,
926,03/01/2024 17:01:47,33.12,1054.40,,,,
927,03/01/2024 17:06:47,33.07,899.20,,,,
928,03/01/2024 17:11:47,33.07,770.24,,,,
929,03/01/2024 17:16:47,33.07,655.68,,,,
930,03/01/2024 17:21:47,33.12,623.36,,,,
931,03/01/2024 17:26:47,33.12,512.80,,,,
932,03/01/2024 17:31:47,33.16,453.28,,,,
933,03/01/2024 17:36:47,33.16,396.32,,,,
934,03/01/2024 17:41:47,33.07,364.00,,,,
935,03/01/2024 17:46:47,32.94,307.12,,,,
936,03/01/2024 17:51:47,32.86,270.16,,,,
937,03/01/2024 17:56:47,32.86,227.92,,,,
938,03/01/2024 18:01:47,32.73,153.56,,,,
939,03/01/2024 18:06:47,32.73,106.56,,,,
940,03/01/2024 18:11:47,32.77,67.66,,,,
941,03/01/2024 18:16:47,32.73,37.47,,,,
942,03/01/2024 18:21:47,32.69,16.45,,,,
943,03/01/2024 18:26:47,32.56,6.98,,,,
944,03/01/2024 18:31:47,32.52,2.05,,,,
945,03/01/2024 18:36:47,32.43,0.20,,,,
946,03/01/2024 18:41:47,32.39,0.00,,,,
947,03/01/2024 18:46:47,32.34,0.00,,,,
948,03/01/2024 18:51:47,32.34,0.00,,,,
949,03/01/2024 18:56:47,32.34,0.00,,,,
950,03/01/2024 19:01:47,32.30,0.00,,,,
951,03/01/2024 19:06:47,32.13,0.00,,,,
952,03/01/2024 19:11:47,32.09,0.00,,,,
953,03/01/2024 19:16:47,31.83,0.00,,,,
954,03/01/2024 19:21:47,31.66,0.00,,,,
955,03/01/2024 19:26:47,31.49,0.00,,,,
956,03/01/2024 19:31:47,31.27,0.00,,,,
957,03/01/2024 19:36:47,31.14,0.00,,,,
958,03/01/2024 19:41:47,31.01,0.00,,,,
959,03/01/2024 19:46:47,30.93,0.00,,,,
960,03/01/2024 19:51:47,30.80,0.00,,,,
961,03/01/2024 19:56:47,30.67,0.00,,,,
962,03/01/2024 20:01:47,30.59,0.00,,,,
963,03/01/2024 20:06:47,30.54,0.00,,,,
964,03/01/2024 20:11:47,30.41,0.00,,,,
965,03/01/2024 20:16:47,30.33,0.00,,,,
966,03/01/2024 20:21:47,30.28,0.00,,,,
967,03/01/2024 20:26:47,30.24,0.00,,,,
968,03/01/2024 20:31:47,30.16,0.00,,,,
969,03/01/2024 20:36:47,30.20,0.00,,,,
970,03/01/2024 20:41:47,30.16,0.00,,,,
971,03/01/2024 20:46:47,30.07,0.00,,,,
972,03/01/2024 20:51:47,29.98,0.00,,,,
973,03/01/2024 20:56:47,29.94,0.00,,,,
974,03/01/2024 21:01:47,29.90,0.00,,,,
975,03/01/2024 21:06:47,29.90,0.00,,,,
976,03/01/2024 21:11:47,29.86,0.00,,,,
977,03/01/2024 21:16:47,29.81,0.00,,,,
978,03/01/2024 21:21:47,29.81,0.00,,,,
979,03/01/2024 21:26:47,29.77,0.00,,,,
980,03/01/2024 21:31:47,29.68,0.00,,,,
981,03/01/2024 21:36:47,29.30,0.00,,,,
982,03/01/2024 21:41:47,28.57,0.00,,,,
983,03/01/2024 21:46:47,28.27,0.00,,,,
984,03/01/2024 21:51:47,27.97,0.00,,,,
985,03/01/2024 21:56:47,27.84,0.00,,,,
986,03/01/2024 22:01:47,27.80,0.00,,,,
987,03/01/2024 22:06:47,27.54,0.00,,,,
988,03/01/2024 22:11:47,27.41,0.00,,,,
989,03/01/2024 22:16:47,27.24,0.00,,,,
990,03/01/2024 22:21:47,27.32,0.00,,,,
991,03/01/2024 22:26:47,27.15,0.00,,,,
992,03/01/2024 22:31:47,27.07,0.00,,,,
993,03/01/2024 22:36:47,27.07,0.00,,,,
994,03/01/2024 22:41:47,26.85,0.00,,,,
995,03/01/2024 22:46:47,26.90,0.00,,,,
996,03/01/2024 22:51:47,26.85,0.00,,,,
997,03/01/2024 22:56:47,26.85,0.00,,,,
998,03/01/2024 23:01:47,26.94,0.00,,,,
999,03/01/2024 23:06:47,26.85,0.00,,,,
1000,03/01/2024 23:11:47,26.94,0.00,,,,
1001,03/01/2024 23:16:47,27.11,0.00,,,,
1002,03/01/2024 23:21:47,27.11,0.00,,,,
1003,03/01/2024 23:26:47,27.11,0.00,,,,
1004,03/01/2024 23:31:47,27.11,0.00,,,,
1005,03/01/2024 23:36:47,27.02,0.00,,,,
1006,03/01/2024 23:41:47,27.07,0.00,,,,
1007,03/01/2024 23:46:47,26.98,0.00,,,,
1008,03/01/2024 23:51:47,26.98,0.00,,,,
1009,03/01/2024 23:56:47,27.02,0.00,,,,
1010,03/02/2024 00:01:47,27.02,0.00,,,,
1011,03/02/2024 00:06:47,27.02,0.00,,,,
1012,03/02/2024 00:11:47,26.85,0.00,,,,
1013,03/02/2024 00:16:47,26.85,0.00,,,,
1014,03/02/2024 00:21:47,26.64,0.20,,,,
1015,03/02/2024 00:26:47,26.64,0.00,,,,
1016,03/02/2024 00:31:47,26.60,0.00,,,,
1017,03/02/2024 00:36:47,26.60,0.00,,,,
1018,03/02/2024 00:41:47,26.42,0.00,,,,
1019,03/02/2024 00:46:47,26.25,0.00,,,,
